master_text_id,roles,cards,source_japanese,list_index,list1_japanese,dormant_list2_reference,translation
1413,rules,404:9_32:DM-09 32:無限掌,■バトルゾーンにある自分のクリーチャーを１体選ぶ。このターン、そのクリーチャーがバトルに勝ったとき、バトルの後でアンタップする。,947,＊バトルゾーンにある自分のクリーチャーを１体選ぶ。このターン、そのクリーチャーがバトルに勝ったとき、バトルの後でアンタップする。,＊バトルゾーンにある自分のクリーチャーを１体選ぶ。このターン、そのクリーチャーがバトルに勝ったとき、バトルの後でアンタップする。,"■ Choose one of your creatures in the battle zone. Whenever that creature wins a battle this turn, untap it."
1414,flavor,404:9_32:DM-09 32:無限掌,この拳、エンドレス！,948,この拳、エンドレス！,この拳、エンドレス！,
1415,name,405:9_33:DM-09 33:夢蒼の剛剣,夢蒼の剛剣,949,夢蒼の剛剣,Brave Trooper,Silvermoon Trailblazer
1416,rules,405:9_33:DM-09 33:夢蒼の剛剣,"■このクリーチャーで攻撃するかわりに、タップして次の[Ｔ]能力を使ってもよい。
[Ｔ]－種族を1つ選ぶ。このターン、その種族のクリーチャーは、パワー3000以下のクリーチャーにブロックされない。",950,"＊このクリーチャーで攻撃するかわりに、タップして次の t 能力を使ってもよい。  
t 種族を1つ選ぶ。このターン、その種族のクリーチャーは、パワー3000以下のクリーチャーにブロックされない。","＊このクリーチャーで攻撃するかわりに、タップして次の t 能力を使ってもよい。  
t 種族を1つ選ぶ。このターン、その種族のクリーチャーは、パワー3000以下のクリーチャーにブロックされない。","■ Instead of having this creature attack, you may tap it to use its tap ability.
 Choose a race. Creatures of that race can't be blocked by creatures that have power 3000 or less this turn."
1417,flavor,405:9_33:DM-09 33:夢蒼の剛剣,「何故、バーニング・ビーストなんぞの尻ぬぐいをせにゃあかんのだ！」---夢蒼の剛剣,951,「何故、バーニング・ビーストなんぞの尻ぬぐいをせにゃあかんのだ！」---夢蒼の剛剣,「何故、バーニング・ビーストなんぞの尻ぬぐいをせにゃあかんのだ！」---夢蒼の剛剣,
1418,race,405:9_33:DM-09 33:夢蒼の剛剣,ビーストフォーク,952,ビーストフォーク,ビーストフォーク,Beast Folk
1419,name,406:9_34:DM-09 34:怪力の化身,怪力の化身,953,怪力の化身,Mighty Totem,Whispering Totem
1420,rules,406:9_34:DM-09 34:怪力の化身,■このクリーチャーがバトルゾーンに出たとき、自分の山札を見る。その中から怪力の化身を１体選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,954,＊このクリーチャーがバトルゾーンに出たとき、自分の山札を見る。その中から怪力の化身を１体選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,＊このクリーチャーがバトルゾーンに出たとき、自分の山札を見る。その中から怪力の化身を１体選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,"■ When you put this creature into the battle zone, search your deck. You may take a Whispering Totem from your deck, show that creature to your opponent, and put it into your hand. Then shuffle your deck."
1421,flavor,406:9_34:DM-09 34:怪力の化身,「三龍の矢は、ワシが全部砕くずら！」---怪力の化身,955,「三龍の矢は、ワシが全部砕くずら！」---怪力の化身,「三龍の矢は、ワシが全部砕くずら！」---怪力の化身,
1422,race,406:9_34:DM-09 34:怪力の化身,ミステリー・トーテム,956,ミステリー・トーテム,ミステリー・トーテム,Mystery Totem
1423,name,407:9_35:DM-09 35:ソイル・チャージャー,ソイル・チャージャー,957,ソイル・チャージャー,Soil Charger,Vine Charger
1424,rules,407:9_35:DM-09 35:ソイル・チャージャー,"■相手はバトルゾーンにある自分自身のクリーチャーを１体選び、持ち主のマナゾーンに置く。
■チャージャー（この呪文を唱えた後、墓地に置くかわりに自分のマナゾーンに置く）",958,"＊相手はバトルゾーンにある自分自身のクリーチャーを１体選び、持ち主のマナゾーンに置く。
＊チャージャー（この呪文を唱えた後、墓地に置くかわりに自分のマナゾーンに置く）","＊相手はバトルゾーンにある自分自身のクリーチャーを１体選び、持ち主のマナゾーンに置く。
＊チャージャー（この呪文を唱えた後、墓地に置くかわりに自分のマナゾーンに置く）","■ Your opponent chooses one of his creatures in the battle zone and puts it into his mana zone.
■ Charger (After you cast this spell, put it into your mana zone instead of your graveyard.)"
1425,flavor,407:9_35:DM-09 35:ソイル・チャージャー,土へ還れ！,959,土へ還れ！,土へ還れ！,
1426,name,408:9_36:DM-09 36:聖騎士メビウスリンク,聖騎士メビウスリンク,960,聖騎士メビウスリンク,Holy Warrior M喘ius Link,"Cyclolink, Spectral Knight"
1427,rules,408:9_36:DM-09 36:聖騎士メビウスリンク,■このクリーチャーが相手プレイヤーを攻撃してブロックされなかったとき、自分の山札を見る。その中から呪文を１枚選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,961,＊このクリーチャーが相手プレイヤーを攻撃してブロックされなかったとき、自分の山札を見る。その中から呪文を１枚選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,＊このクリーチャーが相手プレイヤーを攻撃してブロックされなかったとき、自分の山札を見る。その中から呪文を１枚選び、相手に見せてから自分の手札に加えてもよい。その後、山札をシャッフルする。,"■ Whenever this creature is attacking your opponent and isn't blocked, search your deck. You may take a spell from your deck, show that spell to your opponent, and put it into your hand. Then shuffle your deck."
1428,flavor,408:9_36:DM-09 36:聖騎士メビウスリンク,虚空に描いた虹色の渦から、未知なる力が溢れ出す。,962,虚空に描いた虹色の渦から、未知なる力が溢れ出す。,虚空に描いた虹色の渦から、未知なる力が溢れ出す。,
1429,race,408:9_36:DM-09 36:聖騎士メビウスリンク,レインボー・ファントム,963,レインボー・ファントム,レインボー・ファントム,Rainbow Phantom
1430,name,409:9_37:DM-09 37:時空の守護者ジル・ワーカ,時空の守護者ジル・ワーカ,964,時空の守護者ジル・ワーカ,"Jill Warka, Guardian of Time","Jil Warka, Time Guardian"
1431,rules,409:9_37:DM-09 37:時空の守護者ジル・ワーカ,"■ブロッカー
■このクリーチャーは相手プレイヤーを攻撃できない。
■このクリーチャーがバトルゾーンから自分の墓地に置かれたとき、バトルゾーンにある相手のクリーチャーを２体まで選び、タップする。",965,"{B}ブロッカー
＊このクリーチャーは相手プレイヤーを攻撃できない。
＊このクリーチャーがバトルゾーンから自分の墓地に置かれたとき、バトルゾーンにある相手のクリーチャーを２体まで選び、タップする。","{B}ブロッカー
＊このクリーチャーは相手プレイヤーを攻撃できない。
＊このクリーチャーがバトルゾーンから自分の墓地に置かれたとき、バトルゾーンにある相手のクリーチャーを２体まで選び、タップする。","■ Blocker (Whenever an opponent's creature attacks, you may tap this creature to stop the attack. Then the 2 creatures battle.)
■ This creature can't attack players.
■ When this creature is destroyed, choose up to 2 of your opponent's creatures in the battle zone and tap them."
1432,flavor,409:9_37:DM-09 37:時空の守護者ジル・ワーカ,守護者の思念は、死後も光の国を守り続ける。,966,守護者の思念は、死後も光の国を守り続ける。,守護者の思念は、死後も光の国を守り続ける。,The guardian's will continues to protect the land of Light even after death.
1433,race,409:9_37:DM-09 37:時空の守護者ジル・ワーカ,ガーディアン,967,ガーディアン,ガーディアン,Guardian
1434,name,410:9_38:DM-09 38:双光の使徒カリュート,双光の使徒カリュート,968,双光の使徒カリュート,"Kalute, Apostle of the Twin Luminescence","Kalute, Vizier of Eternity"
1435,rules,410:9_38:DM-09 38:双光の使徒カリュート,■このクリーチャーがバトルゾーンから自分の墓地に置かれるとき、バトルゾーンに双光の使徒カリュートが他に１体でもあれば、このクリーチャーを墓地に置くかわりに自分の手札に戻す。,969,＊このクリーチャーがバトルゾーンから自分の墓地に置かれるとき、バトルゾーンに双光の使徒カリュートが他に１体でもあれば、このクリーチャーを墓地に置くかわりに自分の手札に戻す。,＊このクリーチャーがバトルゾーンから自分の墓地に置かれるとき、バトルゾーンに双光の使徒カリュートが他に１体でもあれば、このクリーチャーを墓地に置くかわりに自分の手札に戻す。,"■ When this creature would be destroyed, if another Kalute, Vizier of Eternity is in the battle zone, return this creature to your hand instead."
